X.IncMSE,IncNodePurity,
pubyear,33.92588351,6.831782157
citationsyr,17.4803971,3.8175487
sentiment,14.29675608,4.934056273
trophic_invader,13.84934526,2.354519202
journal_category,12.85921019,2.279437873
impactfactor,9.030298937,3.593802048
habitat_type,8.867803897,1.568775249
FWS_NOAA,6.939857591,0.520063927
fund_NSF,5.643838451,0.63223411
EPA_USDA_conserv,4.491789269,0.651895195
yiabs,2.559728093,3.815686316
last_author_english,0.031019537,0.354526925
study_type,-2.632716758,0.43022224
X.IncMSE,IncNodePurity,
pubyear,35.97586807,6.830208212
citationsyr,17.04508438,3.76548424
sentiment,16.53708166,5.16143733
trophic_invader,15.59929513,2.347199885
journal_category,12.60527666,2.337345327
impactfactor,10.42614856,3.645406474
habitat_type,8.971220674,1.559427406
FWS_NOAA,7.853502803,0.600545145
fund_NSF,5.529833746,0.613969227
EPA_USDA_conserv,4.655154084,0.623483086
yiabs,3.993204063,3.564762375
last_author_english,1.664640507,0.377893694
study_type,-3.997157722,0.400056574
X.IncMSE,IncNodePurity,
pubyear,35.72564419,6.725169843
citationsyr,17.36639268,3.731192966
sentiment,15.20605812,5.094577736
trophic_invader,14.38143893,2.419557834
journal_category,12.70230444,2.311509697
impactfactor,10.85599475,3.647218842
habitat_type,9.751795346,1.581362287
FWS_NOAA,9.342455767,0.62182484
EPA_USDA_conserv,6.218641867,0.674774409
fund_NSF,5.495680717,0.638699251
yiabs,3.334948697,3.536467675
last_author_english,1.218132413,0.36497557
study_type,-3.170793237,0.422084263
X.IncMSE,IncNodePurity,
pubyear,34.01356854,6.627901887
citationsyr,16.14959145,3.815876358
trophic_invader,14.72000849,2.289734843
journal_category,14.1586087,2.412403668
sentiment,13.04089463,4.840388933
habitat_type,10.29313954,1.692261443
impactfactor,10.16365673,3.584079825
FWS_NOAA,8.828971651,0.542627296
fund_NSF,7.474948732,0.588767852
EPA_USDA_conserv,5.698214636,0.639919308
yiabs,3.54369162,3.771343443
last_author_english,1.152147679,0.398963309
study_type,-1.531740461,0.43034135
X.IncMSE,IncNodePurity,
pubyear,32.94884575,6.56593482
citationsyr,15.94418973,3.878991656
sentiment,15.28809842,5.123207185
trophic_invader,13.83389509,2.31964052
journal_category,11.57697731,2.466038175
impactfactor,10.51240608,3.598759895
habitat_type,9.99041268,1.589276387
FWS_NOAA,8.480955256,0.566556572
EPA_USDA_conserv,6.373770179,0.706127296
fund_NSF,3.762692594,0.568578415
yiabs,2.986706724,3.541242167
last_author_english,0.330693545,0.391792028
study_type,-2.238761201,0.382822144
X.IncMSE,IncNodePurity,
pubyear,35.37675974,6.602672169
citationsyr,17.36949606,3.965110173
trophic_invader,14.86186946,2.278906389
journal_category,14.50152468,2.320488242
sentiment,13.21761792,4.964699061
impactfactor,11.96295959,3.504668115
habitat_type,10.43593162,1.582019317
FWS_NOAA,9.351346268,0.559091999
fund_NSF,6.893826755,0.609423132
EPA_USDA_conserv,4.786809813,0.62491679
yiabs,4.785503603,3.520843887
last_author_english,0.557916089,0.368576217
study_type,-3.234931876,0.400893499
X.IncMSE,IncNodePurity,
pubyear,36.30966631,6.595422064
sentiment,16.23966033,5.101108651
trophic_invader,14.21321996,2.342904319
citationsyr,13.80603613,3.738500093
journal_category,12.43078536,2.338647031
habitat_type,9.684513177,1.454607447
impactfactor,9.609645861,3.56101188
FWS_NOAA,9.567159432,0.585228507
fund_NSF,6.115426003,0.572943037
EPA_USDA_conserv,4.792421602,0.600711297
yiabs,2.371958507,3.780792038
last_author_english,0.69344923,0.444987706
study_type,-3.4082303,0.424053791
X.IncMSE,IncNodePurity,
pubyear,35.52210088,6.753918008
citationsyr,16.73379986,3.657779377
sentiment,14.76444088,5.125990987
journal_category,14.47827007,2.270762917
trophic_invader,12.63848986,2.292260811
habitat_type,9.993444029,1.51445235
impactfactor,9.32435397,3.512233851
fund_NSF,7.033626718,0.63468965
FWS_NOAA,7.00247423,0.551668465
EPA_USDA_conserv,4.483958891,0.588134728
yiabs,3.763032295,3.56550759
last_author_english,-0.125829599,0.384927943
study_type,-2.660371032,0.395132822
X.IncMSE,IncNodePurity,
pubyear,33.28637363,6.521458665
citationsyr,16.32738168,3.739546422
sentiment,14.84029269,4.900283018
trophic_invader,12.63773734,2.389254959
journal_category,11.84548743,2.419368396
impactfactor,11.05262885,3.600133993
habitat_type,8.790534586,1.505861992
FWS_NOAA,7.782578165,0.557428152
fund_NSF,5.825001917,0.663564368
EPA_USDA_conserv,3.970758124,0.59331613
yiabs,2.478026813,3.564361968
last_author_english,0.105515845,0.378891906
study_type,-3.108990204,0.455767174
X.IncMSE,IncNodePurity,
pubyear,34.41933815,6.59241
sentiment,15.10693167,5.166376008
citationsyr,14.95931249,3.892334653
trophic_invader,13.63660472,2.295636024
journal_category,11.01549228,2.471628218
impactfactor,9.595663328,3.504106238
habitat_type,9.196238218,1.585506445
FWS_NOAA,8.096783263,0.618440023
fund_NSF,6.601506728,0.575888479
EPA_USDA_conserv,3.804506184,0.644834506
yiabs,3.038101691,3.760645011
last_author_english,1.15156358,0.402148494
study_type,-1.626424461,0.406506794
X.IncMSE,IncNodePurity,
pubyear,36.43639761,6.751476891
citationsyr,16.31659191,3.849816302
sentiment,14.19733339,5.026566847
journal_category,13.68813466,2.436242297
trophic_invader,13.09188464,2.377316975
impactfactor,10.28348679,3.589640524
habitat_type,9.622598991,1.499420549
FWS_NOAA,7.557510242,0.595721951
fund_NSF,6.564829395,0.556396932
EPA_USDA_conserv,3.011767735,0.602157161
yiabs,1.684808755,3.634378698
last_author_english,1.206343298,0.332441092
study_type,-1.752187108,0.431098235
X.IncMSE,IncNodePurity,
pubyear,35.977376,6.702526395
citationsyr,16.57858682,3.865078551
journal_category,14.75052049,2.387395672
sentiment,14.63056317,4.975671507
trophic_invader,13.69048534,2.279601297
impactfactor,10.71155418,3.520254805
habitat_type,10.59474191,1.548995256
FWS_NOAA,8.608521361,0.511554131
fund_NSF,6.764103901,0.654527163
EPA_USDA_conserv,5.677386874,0.629336001
yiabs,4.979550304,3.627399629
last_author_english,3.092484664,0.389330559
study_type,-3.094802849,0.436052309
X.IncMSE,IncNodePurity,
pubyear,32.5492171,6.648653309
citationsyr,14.78575189,3.846203487
trophic_invader,12.73418578,2.363113068
sentiment,12.69490951,4.887807556
journal_category,12.59001438,2.259713426
FWS_NOAA,10.17778165,0.551969701
impactfactor,9.43097409,3.723718181
habitat_type,8.95212131,1.590733551
fund_NSF,6.249647086,0.596769895
EPA_USDA_conserv,3.715017103,0.630765517
yiabs,2.936341085,3.683412026
last_author_english,2.057234573,0.403951514
study_type,-2.365809895,0.433482243
X.IncMSE,IncNodePurity,
pubyear,34.34101061,6.699686094
citationsyr,15.86629103,3.612421008
trophic_invader,15.30526139,2.309672098
journal_category,13.58652675,2.440694528
sentiment,13.32411587,5.116436014
impactfactor,10.45257388,3.50607687
habitat_type,9.446608771,1.577379575
FWS_NOAA,9.077417854,0.632465854
fund_NSF,6.266760175,0.647655811
EPA_USDA_conserv,6.026590778,0.612301308
yiabs,3.638076639,3.604378283
last_author_english,0.180743725,0.368031961
study_type,-3.174648654,0.382924668
X.IncMSE,IncNodePurity,
pubyear,35.32150442,6.711450404
citationsyr,17.72584449,3.917808304
sentiment,14.44358622,5.047608775
trophic_invader,13.58480321,2.38926655
journal_category,12.83867591,2.3898569
impactfactor,11.11693815,3.583735831
FWS_NOAA,9.246176825,0.551672171
habitat_type,8.69175864,1.584733325
fund_NSF,5.965536803,0.600190174
EPA_USDA_conserv,4.772140795,0.637985364
yiabs,4.251320131,3.627259003
last_author_english,1.908971002,0.331264257
study_type,-3.479401386,0.45570385
X.IncMSE,IncNodePurity,
pubyear,34.02802019,6.681528779
sentiment,15.20466013,4.937789448
citationsyr,15.14862579,3.889511775
trophic_invader,14.10437055,2.480006057
journal_category,12.11325007,2.372733708
impactfactor,9.164058298,3.486696596
habitat_type,8.196040831,1.638680954
FWS_NOAA,8.157917267,0.591595599
fund_NSF,5.349563693,0.62646631
EPA_USDA_conserv,4.481985888,0.60148088
yiabs,3.6624013,3.518501139
last_author_english,2.331921988,0.379011969
study_type,-2.337701629,0.383855361
X.IncMSE,IncNodePurity,
pubyear,33.97815573,6.758786454
citationsyr,16.14769585,3.924861472
sentiment,14.47081267,4.971382944
trophic_invader,14.1369985,2.278197829
journal_category,13.60268287,2.407671484
impactfactor,10.78156255,3.558289345
habitat_type,9.843724767,1.552941405
FWS_NOAA,6.504247093,0.525243459
fund_NSF,5.630115349,0.632301284
yiabs,4.686263593,3.608672664
EPA_USDA_conserv,3.653120262,0.629408546
last_author_english,1.933641593,0.362349535
study_type,-2.113936086,0.448914103
X.IncMSE,IncNodePurity,
pubyear,33.56746779,6.860359938
citationsyr,15.7020807,3.798600893
sentiment,15.68063471,4.752632641
trophic_invader,13.94850724,2.368320983
journal_category,13.83566695,2.359729862
habitat_type,10.78499428,1.632293459
FWS_NOAA,9.519947731,0.599571405
impactfactor,9.403279139,3.579588796
fund_NSF,4.910432416,0.591243311
EPA_USDA_conserv,4.312138415,0.64281161
yiabs,2.718224219,3.554096538
last_author_english,0.015867551,0.369902273
study_type,-4.383109754,0.423339361
X.IncMSE,IncNodePurity,
pubyear,35.17543013,6.717481745
citationsyr,17.30694039,3.724283904
sentiment,14.96287456,4.9361155
trophic_invader,14.44671298,2.380417984
journal_category,13.225351,2.43796203
impactfactor,9.283968677,3.633944807
habitat_type,9.262243554,1.582136697
FWS_NOAA,7.7544924,0.522019838
fund_NSF,5.993675498,0.606665452
EPA_USDA_conserv,4.325379049,0.707843558
yiabs,3.856330456,3.684604948
last_author_english,1.506631135,0.341433691
study_type,-3.384129148,0.412544926
X.IncMSE,IncNodePurity,
pubyear,32.86329673,6.658722961
citationsyr,16.82417343,3.801906211
sentiment,14.43435235,5.01034513
trophic_invader,14.22283019,2.310313425
journal_category,13.9145499,2.464112646
impactfactor,10.55808886,3.564085733
habitat_type,10.27708441,1.599725707
FWS_NOAA,7.803102024,0.598737229
fund_NSF,5.758604444,0.554194405
EPA_USDA_conserv,5.385145096,0.627142596
yiabs,3.983492802,3.591554585
last_author_english,0.872779993,0.38050602
study_type,-4.72133567,0.42973246
X.IncMSE,IncNodePurity,
pubyear,33.06152663,6.46788198
citationsyr,15.31362581,3.746809196
sentiment,13.6180453,4.870865793
trophic_invader,13.56031905,2.381149959
journal_category,11.60733104,2.380318701
impactfactor,10.34175525,3.603847697
FWS_NOAA,8.91534062,0.588537602
habitat_type,8.557746013,1.628414728
fund_NSF,4.437145337,0.60707601
EPA_USDA_conserv,3.145056103,0.657578907
yiabs,1.916663313,3.669472415
last_author_english,-0.219380099,0.382500981
study_type,-2.146179661,0.438115157
X.IncMSE,IncNodePurity,
pubyear,32.9346641,6.776753762
citationsyr,15.85139686,3.842280357
sentiment,14.51734605,4.965070249
trophic_invader,14.26937981,2.357353275
journal_category,13.62851029,2.415559696
habitat_type,11.02478223,1.552943724
impactfactor,9.289748695,3.568190864
FWS_NOAA,8.966261983,0.596995311
fund_NSF,5.052818383,0.574387916
EPA_USDA_conserv,4.068466972,0.679483175
yiabs,3.794736263,3.630706116
last_author_english,1.311138019,0.379615018
study_type,-2.951098521,0.411423535
X.IncMSE,IncNodePurity,
pubyear,34.22285279,6.732189954
citationsyr,16.51984751,3.856837434
sentiment,15.52726451,5.19878079
trophic_invader,15.40481691,2.331151279
journal_category,12.11483901,2.371934853
habitat_type,10.50115166,1.559446762
FWS_NOAA,8.086916376,0.553933584
impactfactor,8.07223917,3.542638621
fund_NSF,6.450209968,0.621162496
EPA_USDA_conserv,5.004389351,0.688173643
yiabs,3.910339523,3.583436703
last_author_english,0.51749913,0.371971353
